ROI.name	ROI.id	point	x	y
Columela	46	11	252.1252998	-390.3954796
Columela	46	12	255.6853748	-393.069616
Columela	46	13	270.2720722	-400.6619935
Columela	47	1	237.1918534	-409.0768304
Columela	47	2	228.9083898	-416.8295059
Columela	47	3	216.3060384	-418.6431961
Columela	47	4	204.4411933	-414.6528682
Columela	47	5	199.5337337	-411.0769595
Columela	47	6	196.6758395	-401.2299824
Columela	47	7	197.8154183	-393.3977707
Columela	47	8	201.9260607	-394.2400071
Columela	47	9	209.8252493	-393.305906
Columela	47	10	212.0298351	-386.877969
Columela	47	11	212.491947	-390.3400477
Columela	47	12	215.3214302	-395.8091075
Columela	47	13	219.6156159	-401.8080581
Columela	47	14	224.042138	-406.2656331
Columela	47	15	230.5621918	-408.9333137
Columela	48	1	197.2704541	-393.3283623
Columela	48	2	189.9967965	-399.1209995
Columela	48	3	180.2553852	-405.1008755
Columela	48	4	167.5615201	-407.0186118
Columela	48	5	160.0178899	-402.9370088
Columela	48	6	152.7014137	-397.3062066
Columela	48	7	150.8976773	-392.0723305
Columela	48	8	151.7830135	-387.0979688
Columela	48	9	152.576927	-385.0632697
Columela	48	10	156.810788	-387.2141672
Columela	48	11	165.8435025	-388.3440062
Columela	48	12	173.0189776	-384.5781613
Columela	48	13	176.1900028	-379.9148758
Columela	48	14	180.3659524	-385.5378969
Columela	48	15	189.9919798	-391.7432561
Columela	49	1	151.8766358	-385.0056914
Columela	49	2	146.6147218	-388.0972172
Columela	49	3	138.0277674	-389.5784349
Columela	49	4	127.2658125	-388.1135754
Columela	49	5	117.8196299	-376.8080423
Columela	49	6	117.1263628	-371.0464684
Columela	49	7	118.8960145	-366.594278
Columela	49	8	120.1282219	-366.9710873
Columela	49	9	128.8953364	-367.1826926
Columela	49	10	135.1541353	-366.6342611
Columela	49	11	139.4482453	-362.8861475
Columela	49	12	138.5790094	-366.2923031
Columela	49	13	136.9713865	-370.9995495
Columela	49	14	144.9064484	-381.5633189
Columela	50	1	116.0382692	-372.0184239
Columela	50	2	112.5194562	-374.276214
Columela	50	3	106.7186703	-373.5006052
Columela	50	4	100.2404933	-368.0075431
Columela	50	5	97.39083037	-362.9385597
Columela	50	6	97.08074227	-359.3951248
Columela	50	7	99.77706683	-355.3323658
Columela	50	8	100.3628909	-354.5638014
Columela	50	9	102.0005201	-356.9245802
