"ROI.name"	"Stage"	"Cell"	"ROI.id"	"point"	"x"	"y"
"Stage6.Pericycle"	"Stage6"	"Pericycle"	29	10	1338.27572159531	-333.23810728666
"Stage6.Pericycle"	"Stage6"	"Pericycle"	29	11	1317.33743796388	-332.173448796926
"Stage6.Pericycle"	"Stage6"	"Pericycle"	30	1	1312.68665048459	-385.82622043698
"Stage6.Pericycle"	"Stage6"	"Pericycle"	30	2	1317.0741554789	-333.176160505281
"Stage6.Pericycle"	"Stage6"	"Pericycle"	30	3	1338.32613279508	-334.273036753858
"Stage6.Pericycle"	"Stage6"	"Pericycle"	30	4	1337.91480420187	-381.850044035888
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	1	1339.23163173958	-333.930937279653
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	2	1357.64801549968	-330.910260578261
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	3	1364.29745956306	-346.897084516335
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	4	1368.95563526352	-360.871611617704
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	5	1371.96974895205	-371.00999402458
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	6	1374.70985230526	-376.490200730999
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	7	1375.2578729759	-379.778324754851
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	8	1358.54324252132	-380.600355760814
"Stage6.Pericycle"	"Stage6"	"Pericycle"	31	9	1338.70329612052	-381.563170818105
"Stage7.Pericycle"	"Stage7"	"Pericycle"	32	1	1568.6725604991	-195.045017457969
"Stage7.Pericycle"	"Stage7"	"Pericycle"	32	2	1593.60982300514	-193.560656594515
"Stage7.Pericycle"	"Stage7"	"Pericycle"	32	3	1606.96907077624	-325.075029096616
"Stage7.Pericycle"	"Stage7"	"Pericycle"	32	4	1590.64110127824	-334.278066450036
"Stage7.Pericycle"	"Stage7"	"Pericycle"	32	5	1566.00071094488	-338.731149040401
"Stage7.Pericycle"	"Stage7"	"Pericycle"	33	1	1562.98935754482	-386.196870542536
"Stage7.Pericycle"	"Stage7"	"Pericycle"	33	2	1565.79240779786	-339.578040753034
"Stage7.Pericycle"	"Stage7"	"Pericycle"	33	3	1590.63292967843	-335.112193378896
"Stage7.Pericycle"	"Stage7"	"Pericycle"	33	4	1594.5344587311	-384.171968733332
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	1	1591.19591208801	-334.889301865787
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	2	1607.64979259438	-325.454737355257
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	3	1623.2328074424	-334.990115945753
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	4	1628.7180257152	-340.867135523749
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	5	1631.8524361568	-346.744155101745
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	6	1635.7704492088	-354.580181205739
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	7	1638.12125703999	-363.591611225332
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	8	1638.90485965039	-369.860432108528
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	9	1619.98543088957	-372.104939006629
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	10	1612.80912135159	-385.394401114008
"Stage7.Pericycle"	"Stage7"	"Pericycle"	34	11	1595.25312289534	-384.045645315273
"Stage2.Stele"	"Stage2"	"Stele"	35	1	343.689167994767	-411.456506377377
"Stage2.Stele"	"Stage2"	"Stele"	35	2	344.358475040521	-379.162441419738
"Stage2.Stele"	"Stage2"	"Stele"	35	3	362.315519541278	-379.299769950582
"Stage2.Stele"	"Stage2"	"Stele"	35	4	364.103032890269	-411.289179615938
"Stage2.Stele"	"Stage2"	"Stele"	36	1	342.704602187191	-436.704873110974
"Stage2.Stele"	"Stage2"	"Stele"	36	2	343.270868879503	-412.355405341561
"Stage2.Stele"	"Stage2"	"Stele"	36	3	364.109483156583	-412.128898664636
"Stage2.Stele"	"Stage2"	"Stele"	36	4	365.242016541207	-437.044633126362
"Stage2.Stele"	"Stage2"	"Stele"	37	1	341.824834727159	-478.591583355204
"Stage2.Stele"	"Stage2"	"Stele"	37	2	342.480822222905	-437.977766540216
"Stage2.Stele"	"Stage2"	"Stele"	37	3	365.373925312671	-437.846948808274
"Stage2.Stele"	"Stage2"	"Stele"	37	4	365.766378508496	-450.797904270485
"Stage2.Stele"	"Stage2"	"Stele"	37	5	367.336191291794	-465.449490247936
"Stage2.Stele"	"Stage2"	"Stele"	37	6	369.445450841152	-476.699815194906
"Stage2.Stele"	"Stage2"	"Stele"	37	7	369.821728198683	-478.792898905971
"Stage2.Stele"	"Stage2"	"Stele"	38	1	342.447554968273	-510.464227359054
"Stage2.Stele"	"Stage2"	"Stele"	38	2	341.556692442341	-479.105866446246
"Stage2.Stele"	"Stage2"	"Stele"	38	3	369.797034514386	-479.462211456619
"Stage2.Stele"	"Stage2"	"Stele"	38	4	368.906171988454	-486.678197916669
"Stage2.Stele"	"Stage2"	"Stele"	38	5	368.193481967708	-494.78504690265
"Stage2.Stele"	"Stage2"	"Stele"	38	6	368.193481967708	-505.297224708648
"Stage2.Stele"	"Stage2"	"Stele"	38	7	367.837136957336	-510.553313611647
"Stage2.Stele"	"Stage2"	"Stele"	39	1	349.199675454804	-551.804925509624
"Stage2.Stele"	"Stage2"	"Stele"	39	2	345.947132423943	-536.933535192181
"Stage2.Stele"	"Stage2"	"Stele"	39	3	343.358461302085	-523.630641927075
"Stage2.Stele"	"Stage2"	"Stele"	39	4	342.351755865806	-511.118731504758
"Stage2.Stele"	"Stage2"	"Stele"	39	5	367.807021897416	-511.19063903592
"Stage2.Stele"	"Stage2"	"Stele"	39	6	366.512686336487	-523.127289208935
"Stage2.Stele"	"Stage2"	"Stele"	39	7	365.29025830672	-535.711107162415
"Stage2.Stele"	"Stage2"	"Stele"	39	8	361.886651131025	-551.806208680602
"Stage2.Stele"	"Stage2"	"Stele"	40	1	347.685168466418	-653.471635658884
"Stage2.Stele"	"Stage2"	"Stele"	40	2	348.930076998011	-552.917232103372
"Stage2.Stele"	"Stage2"	"Stele"	40	3	361.91269454177	-552.739388027431
"Stage2.Stele"	"Stage2"	"Stele"	40	4	362.624070845538	-568.745354862202
"Stage2.Stele"	"Stage2"	"Stele"	40	5	362.624070845538	-589.730955823346
"Stage2.Stele"	"Stage2"	"Stele"	40	6	362.979758997421	-624.766238783901
"Stage2.Stele"	"Stage2"	"Stele"	40	7	365.64742013655	-639.527297087079
"Stage2.Stele"	"Stage2"	"Stele"	40	8	368.9577632203	-652.416787559386
"Stage2.Endodermis"	"Stage2"	"Endodermis"	41	1	362.936482511147	-379.273302168103
"Stage2.Endodermis"	"Stage2"	"Endodermis"	41	2	384.311087965403	-379.201333799571
"Stage2.Endodermis"	"Stage2"	"Endodermis"	41	3	387.909506392045	-396.257837141855
"Stage2.Endodermis"	"Stage2"	"Endodermis"	41	4	390.251119065772	-411.064008619284
"Stage2.Endodermis"	"Stage2"	"Endodermis"	41	5	364.496328103516	-411.196482709495
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	1	365.623336936624	-436.979034186797
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	2	364.483816296127	-412.07236875879
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	3	390.31295081406	-411.855317208219
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	4	392.266414769198	-421.405585433337
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	5	393.622986960266	-433.289157827092
"Stage2.Endodermis"	"Stage2"	"Endodermis"	42	6	394.057090061408	-439.095286804863
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	1	370.50712131049	-478.623048756701
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	2	368.154339469691	-465.514692786539
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	3	366.473781011978	-450.837815589178
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	4	365.790123198724	-437.985542251104
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	5	394.186988025994	-439.750319161273
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	6	395.550679274761	-448.493986579839
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	7	396.994587655809	-457.638739659808
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	8	398.037410375454	-469.671309501871
"Stage2.Endodermis"	"Stage2"	"Endodermis"	43	9	398.438496036856	-475.928245819744
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	1	368.165454262103	-510.401285282147
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	2	368.650073788577	-505.458166112114
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	3	368.723784806449	-494.246350696555
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	4	370.24120672968	-479.275896478939
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	5	398.461045331921	-476.584631217145
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	6	399.38376485025	-489.272024594175
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	7	399.38376485025	-502.036311264398
"Stage2.Endodermis"	"Stage2"	"Endodermis"	44	8	399.229978263862	-511.109719861304
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	1	362.448787187156	-551.61968281407
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	2	365.980565868639	-535.800257469929
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	3	368.335084989627	-511.151385422081
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	4	399.2381484526	-511.592857757267
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	5	397.030786776674	-525.572815038136
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	6	393.719744262784	-540.656453156968
"Stage2.Endodermis"	"Stage2"	"Endodermis"	45	7	391.365225141795	-550.589580698638
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	1	363.584211206595	-592.079393312162
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	2	363.279956636548	-568.043282278421
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	3	362.468611116421	-552.42488101599
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	4	391.271377080905	-551.2078627358
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	5	388.837340520526	-572.4042644491
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	6	388.127413190415	-584.878701821041
"Stage2.Endodermis"	"Stage2"	"Endodermis"	46	7	386.403303960147	-592.586484262241
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	1	378.223905087402	-671.456319520243
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	2	381.637690723112	-640.49681530674
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	3	383.521158660055	-627.07710625602
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	4	384.698326120644	-611.420779030179
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	5	385.522343343057	-598.001069979459
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	6	386.228643819411	-593.41011688316
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	7	363.391595083974	-592.821533152866
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	8	363.744745322151	-624.605054588782
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	9	366.569947227566	-639.555081338268
"Stage2.Endodermis"	"Stage2"	"Endodermis"	47	10	369.827341322062	-652.386206658693
"Stage3.Stele"	"Stage3"	"Stele"	48	1	588.935103612193	-411.713118755766
"Stage3.Stele"	"Stage3"	"Stele"	48	2	589.189665031338	-379.621072797132
"Stage3.Stele"	"Stage3"	"Stele"	48	3	590.827004859023	-379.833376178818
"Stage3.Stele"	"Stage3"	"Stele"	48	4	606.858933074363	-380.169710337182
"Stage3.Stele"	"Stage3"	"Stele"	48	5	603.719814262968	-392.50196281052
"Stage3.Stele"	"Stage3"	"Stele"	48	6	604.728816738059	-399.789202908402
"Stage3.Stele"	"Stage3"	"Stele"	48	7	607.531601391091	-406.515886075677
"Stage3.Stele"	"Stage3"	"Stele"	48	8	608.827705872282	-411.382591468163
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	1	604.301247225939	-392.522317412992
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	2	607.809095866861	-379.977299392068
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	3	624.040327713838	-379.739479145225
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	4	625.407794133181	-383.366237909568
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	5	626.299620058839	-390.619755438254
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	6	624.991608701207	-398.170548275493
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	7	625.110518824628	-404.829515187074
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	8	624.694333392654	-410.893931481549
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	9	609.307411702728	-411.316973852983
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	10	608.106371175414	-406.018616421285
"Stage3.Endodermis"	"Stage3"	"Endodermis"	49	11	605.252528213308	-399.359649509704
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	1	624.714879635124	-379.654674701673
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	2	639.780428451046	-379.524304191329
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	3	646.258252920175	-388.898097246657
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	4	650.297367000926	-396.671486609612
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	5	653.803013184219	-403.987617774746
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	6	655.860675074413	-408.179151254771
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	7	643.438494033613	-409.169877350049
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	8	634.674378575379	-409.779554947144
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	9	625.300585520051	-410.770281042422
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	10	625.71984609459	-405.393668139704
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	11	625.665685283883	-397.811154640765
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	12	627.073866362257	-390.49944519536
"Stage3.Endodermis"	"Stage3"	"Endodermis"	50	13	626.153132580243	-382.971092507127
"Stage3.Stele"	"Stage3"	"Stele"	51	1	588.182266004388	-436.619931082311
"Stage3.Stele"	"Stage3"	"Stele"	51	2	588.71255162661	-412.089429316999
"Stage3.Stele"	"Stage3"	"Stele"	51	3	613.43791738563	-411.769332565635
"Stage3.Stele"	"Stage3"	"Stele"	51	4	613.501807219632	-419.500650061305
"Stage3.Stele"	"Stage3"	"Stele"	51	5	614.460154729672	-424.164607943498
"Stage3.Stele"	"Stage3"	"Stele"	51	6	616.951858255775	-431.192489683788
"Stage3.Stele"	"Stage3"	"Stele"	51	7	618.357434603833	-434.386981383919
"Stage3.Stele"	"Stage3"	"Stele"	51	8	619.379671947875	-436.750905242017
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	1	613.969889669859	-411.86197125261
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	2	625.071488680773	-411.347327589853
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	3	630.585527924605	-410.685642880593
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	4	632.93818466864	-415.464476891914
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	5	634.923238796419	-422.890049740274
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	6	635.952526121935	-428.110006891101
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	7	635.952526121935	-435.020936076704
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	8	635.952526121935	-436.491346541726
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	9	635.879005598684	-437.594154390492
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	10	619.921224721919	-436.664005300824
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	11	617.196037607624	-430.800869179161
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	12	614.903454820012	-423.841242859626
"Stage3.Endodermis"	"Stage3"	"Endodermis"	52	13	614.166553209709	-419.419833197805
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	1	631.059123377006	-410.698499760394
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	2	634.653395961782	-410.222787212409
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	3	644.220503871259	-409.588503815095
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	4	656.113317570884	-408.478507869797
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	5	657.699026064167	-414.979912692259
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	6	658.703308109913	-421.005604966736
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	7	659.760447105436	-431.101282373973
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	8	660.024731854316	-437.12697464845
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	9	659.866161004988	-439.241252639494
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	10	647.391920857825	-438.818397041285
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	11	636.239104455065	-437.494966540297
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	12	636.379149817874	-427.968503301864
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	13	635.417764569739	-422.786189557792
"Stage3.Endodermis"	"Stage3"	"Endodermis"	53	14	633.366531683749	-415.123093115789
"Stage3.Stele"	"Stage3"	"Stele"	54	1	586.294388405882	-478.969402355503
"Stage3.Stele"	"Stage3"	"Stele"	54	2	587.98968583089	-437.300849305171
"Stage3.Stele"	"Stage3"	"Stele"	54	3	619.49855016129	-437.432685557599
"Stage3.Stele"	"Stage3"	"Stele"	54	4	621.21242144286	-442.837971907166
"Stage3.Stele"	"Stage3"	"Stele"	54	5	620.816912685574	-451.539164567444
"Stage3.Stele"	"Stage3"	"Stele"	54	6	620.553240180717	-461.690556004434
"Stage3.Stele"	"Stage3"	"Stele"	54	7	622.267111462287	-470.391748664712
"Stage3.Stele"	"Stage3"	"Stele"	54	8	624.244655248714	-476.456216276421
"Stage3.Stele"	"Stage3"	"Stele"	54	9	625.299345268142	-477.37907004342
"Stage3.Stele"	"Stage3"	"Stele"	54	10	626.881380297283	-478.038251305562
"Stage3.Stele"	"Stage3"	"Stele"	55	1	586.813951918484	-510.846096346046
"Stage3.Stele"	"Stage3"	"Stele"	55	2	586.813951918484	-499.878551634264
"Stage3.Stele"	"Stage3"	"Stele"	55	3	586.22315885009	-479.448449024811
"Stage3.Stele"	"Stage3"	"Stele"	55	4	626.961202744183	-478.849039296993
"Stage3.Stele"	"Stage3"	"Stele"	55	5	625.753766629124	-483.779403433483
"Stage3.Stele"	"Stage3"	"Stele"	55	6	624.948809219085	-493.036413648932
"Stage3.Stele"	"Stage3"	"Stele"	55	7	623.338894399007	-504.607676418243
"Stage3.Stele"	"Stage3"	"Stele"	55	8	622.634556665222	-510.242378288517
"Stage3.Stele"	"Stage3"	"Stele"	56	1	593.72855508799	-551.007852710207
"Stage3.Stele"	"Stage3"	"Stele"	56	2	591.151436151047	-539.509937453077
"Stage3.Stele"	"Stage3"	"Stele"	56	3	588.177837377652	-519.3885857531
"Stage3.Stele"	"Stage3"	"Stele"	56	4	586.790157950067	-511.558108983158
"Stage3.Stele"	"Stage3"	"Stele"	56	5	622.572463189928	-511.260749105819
"Stage3.Stele"	"Stage3"	"Stele"	56	6	622.770703108154	-516.712346857044
"Stage3.Stele"	"Stage3"	"Stele"	56	7	615.534946092891	-529.697061500871
"Stage3.Stele"	"Stage3"	"Stele"	56	8	609.389508627874	-542.780896103812
"Stage3.Stele"	"Stage3"	"Stele"	56	9	607.902709241176	-550.908732751093
"Stage3.Stele"	"Stage3"	"Stele"	57	1	592.593070966833	-593.952437240652
"Stage3.Stele"	"Stage3"	"Stele"	57	2	592.683695385087	-577.911915209587
"Stage3.Stele"	"Stage3"	"Stele"	57	3	594.224310495415	-564.499501307906
"Stage3.Stele"	"Stage3"	"Stele"	57	4	594.224310495415	-557.340172265793
"Stage3.Stele"	"Stage3"	"Stele"	57	5	593.680563985888	-551.721458334008
"Stage3.Stele"	"Stage3"	"Stele"	57	6	607.999222070115	-551.721458334008
"Stage3.Stele"	"Stage3"	"Stele"	57	7	608.089846488369	-564.95262339918
"Stage3.Stele"	"Stage3"	"Stele"	57	8	608.271095324879	-579.633779156425
"Stage3.Stele"	"Stage3"	"Stele"	57	9	607.90859765186	-590.146211673958
"Stage3.Stele"	"Stage3"	"Stele"	57	10	607.636724397096	-593.771188404142
"Stage3.Stele"	"Stage3"	"Stele"	58	1	591.31965577498	-655.846116457793
"Stage3.Stele"	"Stage3"	"Stele"	58	2	590.178512579625	-632.608291388742
"Stage3.Stele"	"Stage3"	"Stele"	58	3	592.253318389361	-594.743085361046
"Stage3.Stele"	"Stage3"	"Stele"	58	4	607.606881381413	-594.639345070559
"Stage3.Stele"	"Stage3"	"Stele"	58	5	606.776959057519	-605.117114409729
"Stage3.Stele"	"Stage3"	"Stele"	58	6	606.880699348006	-617.047247815716
"Stage3.Stele"	"Stage3"	"Stele"	58	7	607.191920219466	-627.317536573913
"Stage3.Stele"	"Stage3"	"Stele"	58	8	610.511609515045	-641.737436951583
"Stage3.Stele"	"Stage3"	"Stele"	58	9	613.54093708322	-653.623938963697
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	1	627.854260215463	-477.93686459972
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	2	625.731543170486	-476.635795137104
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	3	624.553637814333	-475.935273054376
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	4	622.5482925627	-470.231179894174
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	5	620.944016361393	-461.719603381685
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	6	621.527639363064	-442.650810008398
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	7	619.950434117918	-437.157784844269
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	8	636.103191283724	-437.973580660724
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	9	642.466398652071	-438.789376477179
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	10	642.30323948878	-450.536836234128
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	11	641.70498922338	-461.196568235805
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	12	640.617261468107	-468.756276134953
"Stage3.Endodermis"	"Stage3"	"Endodermis"	59	13	637.313419828973	-477.926638632288
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	1	623.274004250433	-510.20187434276
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	2	625.390655937457	-493.136918313914
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	3	626.230138365666	-484.201331101958
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	4	627.842575155793	-478.759356935279
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	5	637.450011030301	-478.423432604003
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	6	638.32341429162	-482.185785114299
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	7	639.396262337109	-496.131745183378
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	8	638.054674826599	-505.902042902421
"Stage3.Endodermis"	"Stage3"	"Endodermis"	60	9	638.054674826599	-510.099835179809
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	1	615.127900280378	-531.957200444666
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	2	616.101289485217	-529.740036144754
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	3	623.401708521511	-516.869667769657
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	4	623.077245453232	-510.975255362575
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	5	638.056623772147	-510.758946650388
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	6	638.272932484334	-517.410439550123
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	7	637.732160703868	-525.143476010791
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	8	637.353620457541	-532.552049403179
"Stage3.Endodermis"	"Stage3"	"Endodermis"	61	9	636.272076896609	-535.74260290793
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	1	638.527672837344	-510.902803838373
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	2	645.140734096255	-510.448764714865
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	3	649.845448586312	-510.380406404062
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	4	658.281488361586	-512.32718481374
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	5	662.553585427269	-512.435339169834
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	6	661.850582112663	-524.764935764465
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	7	660.93127008587	-532.606126581225
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	8	660.120112415171	-537.094532359095
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	9	652.11669006427	-536.337451866443
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	10	643.410264398763	-536.337451866443
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	11	636.596539964888	-535.850757264023
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	12	637.840315059961	-532.822435293412
"Stage3.Endodermis"	"Stage3"	"Endodermis"	62	13	638.867781442847	-517.30228519403
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	1	608.753044312087	-559.551564077632
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	2	608.427565942289	-551.034880067919
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	3	609.89221860638	-542.89792082297
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	4	614.711841984208	-532.799714100431
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	5	637.494645988105	-536.720475719706
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	6	635.693214973844	-543.608300186001
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	7	632.514219066323	-554.628819332071
"Stage3.Endodermis"	"Stage3"	"Endodermis"	63	8	629.759089279805	-557.595882179091
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	1	638.394818252906	-536.516985129109
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	2	643.394653600575	-536.814005050753
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	3	652.107237968791	-536.814005050753
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	4	660.103535883856	-537.893645864122
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	5	659.252886997408	-542.359552517975
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	6	657.551589224512	-548.952081387949
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	7	655.921178858819	-554.552186557067
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	8	653.227457385066	-556.466146551576
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	9	645.157019738382	-556.902197769374
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	10	638.058899108076	-557.143434335511
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	11	633.553847168865	-557.291132367612
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	12	630.341108936331	-557.426884480704
"Stage3.Endodermis"	"Stage3"	"Endodermis"	64	13	632.915891585585	-554.998205977096
"Stage3.Endodermis"	"Stage3"	"Endodermis"	65	1	608.481492110642	-593.307250015926
