"ROI.name"	"Level1"	"Level2"	"ROI.id"	"point"	"x"	"y"
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	2	231.27503017788	-374.536004390208
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	3	233.561109553609	-363.867633970141
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	4	234.894655856117	-361.200541365125
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	5	242.324413827235	-365.772700116582
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	6	242.610173749202	-370.535365482683
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	7	240.324094373473	-381.775255746682
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	8	235.46617570005	-397.206291532851
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	39	9	234.037376090219	-400.349650674477
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	1	198.519940626077	-441.155423613506
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	2	189.162098307003	-426.068290078671
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	3	188.780145559286	-419.766069741336
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	4	188.493680998498	-414.323243086364
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	5	190.390877881886	-411.08217930909
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	6	195.794775074682	-401.142868400913
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	7	198.615891766233	-391.740822859624
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	8	205.904348898115	-385.426715261141
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	9	219.485606179492	-399.164078948051
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	10	218.705074151826	-404.471696736175
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	11	214.021881985834	-420.550656506081
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	40	12	209.494796225375	-428.512083188268
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	1	210.259079818721	-429.00886498835
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	2	214.550081447675	-421.705032428429
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	3	219.388870518622	-405.271409168607
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	4	221.306126565601	-398.971853585676
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	5	223.223382612581	-394.498256142724
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	6	233.722641917467	-402.532471958637
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	7	233.357450289471	-406.366984052595
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	8	227.696980055532	-418.87479731146
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	9	221.580020286598	-433.391164524302
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	41	10	219.480168425621	-436.495293362269
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	1	187.034796691909	-469.058051928474
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	2	194.740350113673	-454.487550912775
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	3	198.242874396294	-443.279473208391
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	4	209.731154043287	-430.390183848349
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	5	218.697616206794	-437.955636298808
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	6	217.99711135027	-444.400280978829
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	7	214.214385125041	-454.767752855384
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	8	210.711860842421	-466.396133473683
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	9	204.127115191095	-478.5849179772
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	10	193.75964331454	-493.996024820729
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	42	11	192.638835544101	-486.850875284184
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	43	1	200.118234833607	-322.636036247021
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	43	2	213.211347266222	-303.135199959399
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	43	3	219.780506815075	-305.595400529749
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	43	4	207.546204248829	-329.627066284876
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	43	5	205.973222490311	-326.568490643315
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	44	1	209.556125384712	-328.927963281091
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	44	2	220.566997694334	-306.207115658061
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	44	3	223.450797584949	-305.508012654276
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	44	4	232.451748758688	-315.645006209166
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	44	5	223.800349086842	-333.122581303804
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	1	224.740769024204	-304.805587851426
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	2	225.623836878916	-298.329756916871
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	3	233.129913643969	-277.87201828271
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	4	243.285193973157	-277.283306379569
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	5	244.168261827868	-289.351900393966
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	6	240.635990409021	-301.273316432578
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	45	7	233.865803522895	-315.108046156399
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	1	245.282116008605	-289.973840884759
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	2	254.568708190663	-291.250747309792
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	3	252.130977742873	-301.001669100952
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	4	248.996752881428	-315.860216592245
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	5	247.835928858671	-317.021040615002
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	6	234.718617401514	-315.395886983142
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	46	7	239.826243101646	-306.22537720336
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	1	235.642127045753	-360.399038702522
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	2	245.537859415129	-335.571353025786
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	3	249.955597080028	-338.310350378024
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	4	252.341175419074	-339.547316924195
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	5	247.393309234386	-356.511429557411
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	47	6	243.505700089275	-365.523614393806
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	1	245.870642284126	-334.666167594039
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	2	249.052803747444	-317.479643703222
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	3	255.343370612201	-297.383328867691
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	4	261.268465399888	-296.536886755164
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	5	259.01128643315	-307.54063421801
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	6	255.907665353886	-319.108676422541
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	48	7	252.67550782026	-338.437353397111
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	1	233.057399796429	-277.080696903798
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	2	234.387774159564	-270.670711335967
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	3	243.700394701507	-243.579451577586
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	4	255.069048350114	-239.951157859946
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	5	255.915650217563	-246.240200303856
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	6	249.263778401889	-262.083749537552
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	49	7	243.700394701507	-276.113151912427
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	1	245.131663500391	-288.698281584468
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	2	244.417456646553	-276.794834020512
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	3	256.87639843016	-246.1632956226
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	4	261.796490089928	-246.956858793531
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	5	260.606145333533	-258.780950040393
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	6	256.479616844695	-285.285959949467
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	50	7	254.813134185741	-290.285407926329
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	1	254.892490502834	-296.395844342492
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	2	257.511248966904	-285.682741534932
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	3	261.769949458502	-259.652754784784
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	4	262.616827327989	-245.848645512142
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	5	264.790890540978	-234.592207614191
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	6	272.156422962146	-239.37980368795
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	7	269.33368515173	-252.648291386005
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	51	8	261.586083965145	-295.757250876204
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	1	257.266094197101	-244.947416648463
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	2	256.360189125516	-239.651934997644
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	3	263.869975917597	-208.331997628528
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	4	269.5642610623	-208.502697850354
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	5	266.140767086143	-217.916039797182
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	6	263.960100303348	-233.821735521902
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	52	7	261.174475226899	-246.014319719285
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	1	265.244203742341	-233.76909489158
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	2	267.015181733943	-218.232787965246
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	3	270.637636716767	-208.49240901143
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	4	276.082502896905	-190.160121095954
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	5	280.138924355319	-178.35962230784
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	6	282.474439740467	-163.117311373194
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	7	284.420799371319	-170.051590610035
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	8	275.207167842389	-221.327453031907
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	53	9	272.281140869955	-238.73467875502
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	54	1	264.226777663003	-206.172046719881
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	54	2	263.190086039019	-197.360167916015
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	54	3	272.779483560874	-179.247188917113
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	54	4	278.383093851837	-179.412626685096
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	54	5	269.669408688921	-207.736271562841
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	1	272.978427451557	-178.355026335779
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	2	273.971834876723	-169.201254174382
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	3	274.618566856367	-147.616574353761
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	4	279.223705171857	-138.720983882098
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	5	281.259976494897	-134.266640362948
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	6	284.187116521767	-135.030242109088
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	7	284.314383479457	-145.720666555048
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	8	282.405379114107	-155.774756212558
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	9	281.259976494897	-163.538040631648
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	10	280.814590240849	-168.227101744724
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	11	279.50632824192	-173.844932681304
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	55	12	278.582849183852	-178.462327971644
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	56	1	281.484031968391	-133.717845510588
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	56	2	283.039022886424	-122.122788504196
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	56	3	283.932293021773	-112.807257092696
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	56	4	288.39864369852	-108.468516435284
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	56	5	284.221111621162	-134.478524794724
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	1	284.822555432435	-168.601857526096
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	2	282.53087969907	-160.99022026885
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	3	285.149937680058	-145.685100192452
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	4	285.231783241964	-135.045177144689
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	5	289.440462190951	-107.807783488128
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	6	292.450343911722	-93.8495431029513
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	7	295.057275664582	-77.2599774029347
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	8	291.672002857017	-116.83794128726
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	57	9	287.294254596071	-147.884128525863
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	1	84.1299022506847	-489.246728329602
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	2	77.791108550574	-472.457897247663
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	3	73.0645601829442	-458.869070690728
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	4	70.7012859991293	-443.704728011249
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	5	87.9632406111429	-435.581883917782
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	6	89.0005947105039	-436.853906532348
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	7	90.598450988969	-440.768654414587
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	8	94.8988255715849	-451.860504218926
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	9	97.5377233949659	-460.99515053063
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	10	99.6691408676967	-467.186410808562
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	11	94.0837831025188	-475.022395903544
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	58	12	89.5160796772299	-481.119315195274
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	1	70.2807053503528	-442.408029833631
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	2	61.5406689157576	-418.710817644986
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	3	76.2275342646134	-410.331195083983
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	4	89.2925371823072	-427.000336737592
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	5	88.4816059667262	-434.208614209423
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	59	6	79.2009487217437	-437.812752945339
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	1	61.1265917327686	-417.26353320021
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	2	57.399360529551	-405.150031789753
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	3	53.1130446458507	-392.850168819135
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	4	64.8538229359862	-386.513875773665
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	5	66.8106193176754	-388.097949035032
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	6	76.3150588858803	-406.73410505112
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	60	7	75.9423357655585	-409.436347673453
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	1	52.5199180977305	-390.457069003726
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	2	46.2253960785268	-364.492165674511
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	3	43.2748388820251	-346.985526308601
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	4	52.1265104715302	-342.264634794199
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	5	64.9122583230376	-375.114171581918
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	61	6	64.7155545099375	-384.752658423823
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	1	27.9207316976413	-273.749128824994
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	2	32.1193379679633	-270.810104435769
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	3	41.1463414491556	-287.604529517057
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	4	43.2456445843166	-304.189024284829
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	5	48.0740417951869	-323.082752501278
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	6	50.8031358708962	-333.369337863567
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	7	51.6428571249606	-340.506968523114
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	8	42.8257839572844	-345.125435420468
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	9	36.3179442382853	-320.563588739085
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	62	10	30.2299651463184	-289.703832652218
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	1	14.0437746007896	-196.205778480596
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	2	18.9285657662816	-195.391646619681
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	3	19.7426976271969	-204.550630054978
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	4	22.5921591404006	-215.337877212107
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	5	23.6098239665448	-226.735723264921
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	6	26.0522195492908	-242.61129455277
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	7	29.9193458886386	-259.708063631992
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	8	31.7511425756981	-264.389321832256
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	9	32.1582085061558	-268.663514102061
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	10	31.8530325495837	-270.20544380516
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	11	27.8259590753606	-273.197783122812
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	12	26.6234301906968	-268.471564948203
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	13	24.2362243950754	-258.28890569609
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	14	19.9009051555782	-236.307603356803
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	63	15	16.2711803158816	-214.278928467609
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	1	13.889698022289	-195.362557834898
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	2	11.9003305887554	-170.104725474563
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	3	9.80027224956329	-140.703908725873
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	4	6.30017501757641	-103.042862509694
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	5	10.0802800281222	-125.023473126572
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	6	12.8803578137118	-150.784188753995
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	7	16.6604628242576	-176.544904381419
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	64	8	18.9005250527292	-194.525714052418
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	1	11.0449970074617	-125.176632751233
"Lateral Root Cap.Lateral Root Cap"	"Lateral Root Cap"	"Lateral Root Cap"	65	2	17.1811064560516	-143.278155624573
