"ROI.name"	"Cell"	"Type"	"ROI.id"	"point"	"x"	"y"
"epidermis.abaxial"	"epidermis"	"abaxial"	74	3	1319.48202488371	-741.073869634211
"epidermis.abaxial"	"epidermis"	"abaxial"	74	4	1343.19638871201	-745.149775917199
"epidermis.abaxial"	"epidermis"	"abaxial"	74	5	1356.16518143061	-747.743534460919
"epidermis.abaxial"	"epidermis"	"abaxial"	74	6	1370.98665882329	-762.93554878842
"epidermis.abaxial"	"epidermis"	"abaxial"	74	7	1373.20988043219	-788.132060355983
"epidermis.abaxial"	"epidermis"	"abaxial"	74	8	1363.57592012695	-799.989242270131
"epidermis.abaxial"	"epidermis"	"abaxial"	74	9	1351.7187382128	-798.877631465679
"epidermis.abaxial"	"epidermis"	"abaxial"	74	10	1336.5267238853	-794.060651313057
"epidermis.abaxial"	"epidermis"	"abaxial"	74	11	1324.29900503633	-790.355281964886
"epidermis.abaxial"	"epidermis"	"abaxial"	74	12	1303.54893668658	-782.574006333727
"epidermis.abaxial"	"epidermis"	"abaxial"	74	13	1293.91497638133	-780.350784724824
"epidermis.abaxial"	"epidermis"	"abaxial"	74	14	1287.56675849989	-775.160103736415
"epidermis.stomata"	"epidermis"	"stomata"	75	1	821.075943211767	-874.308649227528
"epidermis.stomata"	"epidermis"	"stomata"	75	2	826.767130513492	-861.076638751017
"epidermis.stomata"	"epidermis"	"stomata"	75	3	839.003183212201	-847.986907957049
"epidermis.stomata"	"epidermis"	"stomata"	75	4	838.718623847115	-839.876966052091
"epidermis.stomata"	"epidermis"	"stomata"	75	5	845.905294602163	-832.193863827749
"epidermis.stomata"	"epidermis"	"stomata"	75	6	855.453498033817	-836.101916003799
"epidermis.stomata"	"epidermis"	"stomata"	75	7	852.699149285351	-854.058539569623
"epidermis.stomata"	"epidermis"	"stomata"	75	8	852.092914006169	-878.007920973649
"epidermis.stomata"	"epidermis"	"stomata"	75	9	844.694370513926	-883.983667640461
"epidermis.stomata"	"epidermis"	"stomata"	75	10	838.291784799486	-885.264184783349
"epidermis.stomata"	"epidermis"	"stomata"	75	11	829.043605434182	-883.414548910288
"epidermis.stomata"	"epidermis"	"stomata"	75	12	823.210138449914	-880.142116211796
"epidermis.stomata"	"epidermis"	"stomata"	76	1	907.870698586018	-872.728001681332
"epidermis.stomata"	"epidermis"	"stomata"	76	2	912.22372146545	-854.254197266179
"epidermis.stomata"	"epidermis"	"stomata"	76	3	911.586693726997	-841.407471207367
"epidermis.stomata"	"epidermis"	"stomata"	76	4	903.199161837359	-831.321198681852
"epidermis.stomata"	"epidermis"	"stomata"	76	5	892.794375442618	-828.454573858812
"epidermis.stomata"	"epidermis"	"stomata"	76	6	887.910496114474	-837.479133486903
"epidermis.stomata"	"epidermis"	"stomata"	76	7	887.69815353499	-850.644373414943
"epidermis.stomata"	"epidermis"	"stomata"	76	8	885.893241609371	-867.207094614735
"epidermis.stomata"	"epidermis"	"stomata"	76	9	883.02661678633	-876.231654242826
"epidermis.stomata"	"epidermis"	"stomata"	76	10	885.999412899114	-881.646390019681
"epidermis.stomata"	"epidermis"	"stomata"	76	11	893.219060601587	-883.345130655557
"epidermis.stomata"	"epidermis"	"stomata"	76	12	901.39424991174	-882.708102917104
"epidermis.stomata"	"epidermis"	"stomata"	76	13	908.189212455245	-878.992107776125
"epidermis.stomata"	"epidermis"	"stomata"	76	14	911.162008568028	-873.683543289012
"epidermis.stomata"	"epidermis"	"stomata"	77	1	1024.40496517233	-813.228674026746
"epidermis.stomata"	"epidermis"	"stomata"	77	2	1018.59987470101	-804.198533293581
"epidermis.stomata"	"epidermis"	"stomata"	77	3	1021.82492496286	-797.619430759418
"epidermis.stomata"	"epidermis"	"stomata"	77	4	1026.72700136086	-793.491366424257
"epidermis.stomata"	"epidermis"	"stomata"	77	5	1035.49913807308	-793.23336240331
"epidermis.stomata"	"epidermis"	"stomata"	77	6	1046.46430896335	-801.102485042211
"epidermis.stomata"	"epidermis"	"stomata"	77	7	1048.91534716235	-811.809651911535
"epidermis.stomata"	"epidermis"	"stomata"	77	8	1050.07636525662	-828.063905231232
"epidermis.stomata"	"epidermis"	"stomata"	77	9	1051.23738335088	-838.126062048187
"epidermis.stomata"	"epidermis"	"stomata"	77	10	1053.55941953941	-845.995184687088
"epidermis.stomata"	"epidermis"	"stomata"	77	11	1051.88239340325	-850.123249022249
"epidermis.stomata"	"epidermis"	"stomata"	77	12	1045.94830092146	-851.542271137461
"epidermis.stomata"	"epidermis"	"stomata"	77	13	1036.78915817782	-852.961293252673
"epidermis.stomata"	"epidermis"	"stomata"	77	14	1027.88801945513	-853.864307325989
"epidermis.stomata"	"epidermis"	"stomata"	77	15	1032.01608379029	-845.866182676614
"epidermis.stomata"	"epidermis"	"stomata"	77	16	1030.08105363318	-822.387816770385
"epidermis.stomata"	"epidermis"	"stomata"	78	1	1050.72137530899	-797.619430759418
"epidermis.stomata"	"epidermis"	"stomata"	78	2	1052.52740345562	-787.944279973884
"epidermis.stomata"	"epidermis"	"stomata"	78	3	1056.78446980125	-784.461225691092
"epidermis.stomata"	"epidermis"	"stomata"	78	4	1070.58768492195	-785.880247806304
"epidermis.stomata"	"epidermis"	"stomata"	78	5	1074.97375327806	-790.137314151939
"epidermis.stomata"	"epidermis"	"stomata"	78	6	1075.10275528853	-795.813402612785
"epidermis.stomata"	"epidermis"	"stomata"	78	7	1075.61876333043	-797.748432769892
"epidermis.stomata"	"epidermis"	"stomata"	78	8	1072.26471105811	-818.775760477119
"epidermis.stomata"	"epidermis"	"stomata"	78	9	1083.74588999028	-832.836979618762
"epidermis.stomata"	"epidermis"	"stomata"	78	10	1084.64890406359	-835.546021838711
"epidermis.stomata"	"epidermis"	"stomata"	78	11	1082.32686787506	-840.577100247189
"epidermis.stomata"	"epidermis"	"stomata"	78	12	1079.87582967606	-842.383128393822
"epidermis.stomata"	"epidermis"	"stomata"	78	13	1075.87676735137	-843.931152519508
"epidermis.stomata"	"epidermis"	"stomata"	78	14	1071.36169698479	-844.70516458235
"epidermis.stomata"	"epidermis"	"stomata"	78	15	1065.81461053442	-845.608178655667
"epidermis.stomata"	"epidermis"	"stomata"	78	16	1062.4605582621	-845.350174634719
"epidermis.stomata"	"epidermis"	"stomata"	78	17	1058.97750397931	-838.771072100556
"epidermis.stomata"	"epidermis"	"stomata"	78	18	1057.81648588504	-826.515881105546
"epidermis.stomata"	"epidermis"	"stomata"	78	19	1056.39746376983	-812.712665984851
"epidermis.stomata"	"epidermis"	"stomata"	78	20	1054.72043763367	-802.263503136475
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	1	859.884098900952	-554.096945265758
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	2	856.27990788416	-548.975200136633
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	3	859.315016108827	-535.506907389673
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	4	871.076060479412	-525.073722867381
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	5	876.577194136621	-526.401582715672
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	6	877.525665456829	-532.85118769309
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	7	877.525665456829	-537.620962976447
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	8	873.767291297151	-546.350945341785
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	79	9	873.16269738387	-556.373276434258
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	1	865.089707000151	-588.859566803282
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	2	862.123839218633	-581.849333865148
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	3	863.20233659373	-571.333984457946
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	4	862.797900078069	-562.706005457165
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	5	860.101656640325	-555.426148175257
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	6	873.128191742236	-557.297887688366
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	7	874.184480384557	-560.255495886864
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	8	876.508315397662	-573.564732780104
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	9	874.078851520325	-578.740547127475
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	10	873.022562878004	-585.817681031024
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	11	874.923882434181	-590.148464464538
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	80	12	869.642439222578	-592.261041749179
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	1	871.524184586465	-524.671070392981
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	2	875.213791972261	-521.368214003013
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	3	888.127274662918	-521.168004969049
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	4	895.735217953538	-520.767586901122
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	5	896.736263123357	-527.17427598796
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	6	893.933336647865	-532.880233455925
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	7	893.232605028992	-535.983473482362
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	8	891.831141791247	-536.984518652181
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	9	888.627797247828	-536.38389155029
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	10	878.317031998698	-538.185772855963
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	11	878.317031998698	-532.880233455925
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	81	12	877.215882311897	-525.973021784178
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	1	897.365476050677	-527.154596228221
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	2	900.204058260776	-524.614812145501
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	3	904.387232044081	-526.108802782395
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	4	908.64510535923	-530.2919765657
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	5	912.264074740307	-533.68797818364
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	6	907.478795964848	-540.808309487159
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	7	900.176601722133	-540.808309487159
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	8	891.982536426873	-537.519534980898
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	9	893.71053659118	-536.404696165217
"vascularbundle.xylem"	"vascularbundle"	"xylem"	82	10	894.379439880589	-532.948695836604
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	1	912.034411022224	-532.351962331541
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	2	920.815550228734	-526.876343942562
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	3	932.259364433178	-529.824968597726
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	4	940.188238256556	-538.458631205404
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	5	937.317853671026	-545.932651739973
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	6	931.851238822481	-546.387505028782
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	7	928.670685752696	-547.092293813082
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	83	8	922.064145887851	-538.44962766497
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	1	931.558265128835	-569.189455539704
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	2	926.257945227382	-565.187173165137
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	3	926.149775433475	-559.67051367587
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	4	928.529510899433	-547.988175933892
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	5	937.399433999824	-546.690138407006
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	6	942.158904931741	-554.045684392695
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	7	944.214131015978	-569.946644097054
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	8	942.59158410737	-574.706115028971
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	9	940.103678847504	-576.761341113208
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	84	10	932.099114098371	-576.545001525394
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	1	896.294912315087	-520.080369105834
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	2	907.544570881436	-516.510765906896
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	3	914.467437691497	-519.972199311926
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	4	920.308606562486	-526.354217152451
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	5	911.233392128561	-531.955701997725
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	6	904.730908310508	-525.585980340821
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	7	899.756345720117	-523.758142098678
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	85	8	897.268440460252	-526.137877564637
"vascularbundle.phloem"	"vascularbundle"	"phloem"	86	1	870.601425428915	-592.785151046326
"vascularbundle.phloem"	"vascularbundle"	"phloem"	86	2	876.596325160056	-590.497623517338
"vascularbundle.phloem"	"vascularbundle"	"phloem"	86	3	883.222266968158	-596.177002209997
"vascularbundle.phloem"	"vascularbundle"	"phloem"	86	4	876.201923861954	-596.571403508099
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	1	864.843166476636	-589.629940661515
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	2	869.260461015371	-593.021791825187
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	3	875.334241006131	-597.04468506582
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	4	876.596325160056	-602.88182427772
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	5	876.438564640815	-608.324562191519
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	6	871.547988544359	-606.115914922151
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	87	7	863.232187117742	-598.683533496292
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	1	931.343322468246	-581.502031187816
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	2	931.930867823084	-577.221343602571
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	3	940.827983196339	-577.473148754645
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	4	942.338814108778	-587.293549685501
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	5	942.003073906014	-594.008353740788
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	6	939.40108733459	-596.694275362902
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	7	933.273828634141	-591.82604242282
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	8	933.94530903967	-590.399146561071
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	88	9	933.273828634141	-586.538134229281
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	1	933.066348934569	-592.297112039055
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	2	939.279257634851	-597.188601241375
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	3	938.941040580532	-602.288443092638
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	4	936.145793273938	-608.490398054143
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	5	933.263194489013	-613.382080840682
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	6	927.672699875825	-614.517650058986
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	7	923.13042300261	-613.20737788402
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	8	927.760051354156	-607.44218031417
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	89	9	931.428813444061	-602.637849005962
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	1	871.348712925398	-606.522286806518
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	2	876.687710748643	-608.949103998902
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	3	880.631288686266	-615.319499128909
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	4	880.934640835314	-618.899054487675
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	5	880.752629545886	-619.74844050501
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	6	876.020336020737	-617.139612023197
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	7	872.137428512923	-613.560056664431
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	90	8	871.16670163597	-609.616478726807
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	1	912.239538214904	-623.648090686956
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	2	914.399981947076	-618.732298426797
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	3	917.061398138882	-618.26263674589
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	4	922.947824539582	-613.503398379366
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	5	927.613130569924	-614.912383422087
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	6	925.076957493027	-620.485702035516
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	91	7	919.315774207235	-623.27236134223
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	1	898.646264540252	-609.595463433512
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	2	894.504214765282	-610.238195295145
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	3	890.88460371215	-610.267825219967
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	4	889.362359872216	-614.058879139298
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	5	889.576603826094	-619.200734032364
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	6	893.46870232154	-621.057514965972
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	7	896.64665430406	-620.59331973257
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	8	900.11026489175	-619.450685311888
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	92	9	896.396703024536	-615.094391583041
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	1	879.007235434791	-611.63078099535
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	2	882.613675325067	-611.34512239018
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	3	885.398846725477	-611.416537041472
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	4	889.005286615753	-610.273902620791
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	5	890.504994292897	-610.273902620791
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	6	888.969579290107	-614.094586464944
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	7	889.219530569631	-618.986490078487
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	8	885.684505330648	-619.664929265766
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	9	882.470846022482	-619.772051242705
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	10	881.078260322276	-619.843465893998
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	11	881.292504276154	-618.95078275284
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	93	12	880.971138345337	-615.344342862565
"vascularbundle.phloem"	"vascularbundle"	"phloem"	94	1	876.073176346852	-597.156473971552
"vascularbundle.phloem"	"vascularbundle"	"phloem"	94	2	883.493737586531	-596.493885720809
"vascularbundle.phloem"	"vascularbundle"	"phloem"	94	3	882.204509478755	-600.870646926455
"vascularbundle.phloem"	"vascularbundle"	"phloem"	94	4	878.313471145047	-602.698255840772
"vascularbundle.phloem"	"vascularbundle"	"phloem"	94	5	877.19332374595	-602.462435335699
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	1	883.940575975514	-596.50951824151
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	2	890.104279378698	-598.028111833599
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	3	892.099294489874	-601.750154951464
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	4	891.354885866301	-602.762550679523
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	5	886.084472811404	-602.107471090779
"vascularbundle.phloem"	"vascularbundle"	"phloem"	95	6	882.511311418254	-600.886640948119
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	1	877.121792983585	-602.851879714352
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	2	878.334721836397	-602.992753894555
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	3	879.833800461159	-604.526911809046
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	4	882.124218933996	-609.194241187194
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	5	882.093541055811	-610.978117284044
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	6	878.536394751684	-611.418557980159
"vascularbundle.phloem"	"vascularbundle"	"phloem"	96	7	876.883582224042	-608.53916159845
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	1	878.717218204251	-602.883512821098
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	2	882.383446767827	-601.172606158096
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	3	885.91635792909	-602.372462778903
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	4	886.916238446428	-608.54950241935
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	5	886.449627538337	-610.749239557495
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	6	885.449747020998	-611.126972197379
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	7	882.405666334878	-610.949215660963
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	8	882.494544603086	-609.193869863857
"vascularbundle.phloem"	"vascularbundle"	"phloem"	97	9	880.16149006263	-604.461102081788
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	1	886.271871001921	-602.505780181214
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	2	891.293493155666	-603.061269357514
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	3	890.671345278211	-609.949335143624
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	4	889.027097316365	-609.971554710676
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	5	886.849579745272	-610.615922155183
"vascularbundle.phloem"	"vascularbundle"	"phloem"	98	6	887.182873251052	-608.616161120506
"vascularbundle.phloem"	"vascularbundle"	"phloem"	99	1	891.511421169865	-602.842641400737
"vascularbundle.phloem"	"vascularbundle"	"phloem"	99	2	892.312263330735	-601.93734156671
"vascularbundle.phloem"	"vascularbundle"	"phloem"	99	3	893.51352657204	-604.183181539584
"vascularbundle.phloem"	"vascularbundle"	"phloem"	99	4	894.445179826185	-609.923233120659
"vascularbundle.phloem"	"vascularbundle"	"phloem"	99	5	890.982305551371	-609.966791287637
"vascularbundle.phloem"	"vascularbundle"	"phloem"	100	1	893.704690987546	-604.326008663883
"vascularbundle.phloem"	"vascularbundle"	"phloem"	100	2	896.81909992653	-604.718032166692
"vascularbundle.phloem"	"vascularbundle"	"phloem"	100	3	898.692101106619	-609.313418782955
"vascularbundle.phloem"	"vascularbundle"	"phloem"	100	4	894.793645162016	-609.87967495368
"vascularbundle.phloem"	"vascularbundle"	"phloem"	101	1	917.768975409713	-600.82272672596
"vascularbundle.phloem"	"vascularbundle"	"phloem"	101	2	922.77251786149	-602.14816843504
"vascularbundle.phloem"	"vascularbundle"	"phloem"	101	3	926.492395782833	-608.409426962989
"vascularbundle.phloem"	"vascularbundle"	"phloem"	101	4	923.0563470319	-612.745917973665
"vascularbundle.phloem"	"vascularbundle"	"phloem"	102	1	923.929064236425	-590.481305870704
"vascularbundle.phloem"	"vascularbundle"	"phloem"	102	2	929.461314796479	-604.311932270838
"vascularbundle.phloem"	"vascularbundle"	"phloem"	102	3	931.103701681494	-602.367000433319
"vascularbundle.phloem"	"vascularbundle"	"phloem"	102	4	932.74608856651	-592.339796293222
"vascularbundle.phloem"	"vascularbundle"	"phloem"	102	5	930.023183993984	-592.901665490727
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	1	922.842995386355	-594.187486589446
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	2	923.723473823111	-590.73330195294
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	3	929.277260885728	-604.753227830521
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	4	926.805148351758	-608.004225135467
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	5	923.384828270513	-602.213386186032
"vascularbundle.phloem"	"vascularbundle"	"phloem"	103	6	924.434629483568	-599.809002762582
"Parenchima.sponge"	"Parenchima"	"sponge"	104	1	927.807052208922	-621.011425901757
"Parenchima.sponge"	"Parenchima"	"sponge"	104	2	929.519399890636	-616.445165417186
"Parenchima.sponge"	"Parenchima"	"sponge"	104	3	934.656442935779	-614.447426455185
"Parenchima.sponge"	"Parenchima"	"sponge"	104	4	941.220442382351	-602.74638396347
"Parenchima.sponge"	"Parenchima"	"sponge"	104	5	980.319047781496	-629.287773030044
"Parenchima.sponge"	"Parenchima"	"sponge"	104	6	980.033656501211	-650.97751033176
"Parenchima.sponge"	"Parenchima"	"sponge"	104	7	960.627049441781	-651.833684172617
"Parenchima.sponge"	"Parenchima"	"sponge"	104	8	941.791224942922	-645.555076006331
"Parenchima.sponge"	"Parenchima"	"sponge"	104	9	936.368790617493	-644.698902165473
"Parenchima.sponge"	"Parenchima"	"sponge"	105	1	676.372171296196	-518.65714134705
"Parenchima.sponge"	"Parenchima"	"sponge"	105	2	739.908797647138	-506.941167693684
"Parenchima.sponge"	"Parenchima"	"sponge"	105	3	755.680300642052	-530.373115000415
"Parenchima.sponge"	"Parenchima"	"sponge"	105	4	757.482758127185	-587.150525782107
"Parenchima.sponge"	"Parenchima"	"sponge"	105	5	739.360302130605	-609.659861056931
"Parenchima.sponge"	"Parenchima"	"sponge"	105	6	710.618863513725	-592.107283866223
"Parenchima.sponge"	"Parenchima"	"sponge"	105	7	693.044903033677	-578.588852727725
"Parenchima.sponge"	"Parenchima"	"sponge"	105	8	684.483229979295	-563.718578475377
"Parenchima.sponge"	"Parenchima"	"sponge"	106	1	587.369731456909	-774.130495585197
"Parenchima.sponge"	"Parenchima"	"sponge"	106	2	566.697738480877	-714.252998689105
"Parenchima.sponge"	"Parenchima"	"sponge"	106	3	574.895252936889	-675.047494769044
"Parenchima.sponge"	"Parenchima"	"sponge"	106	4	616.239238888953	-656.870397497016
"Parenchima.sponge"	"Parenchima"	"sponge"	106	5	654.731915465013	-667.562807657033
